Patient	Stat	window	sput.val	cult.val
Patient 11	td	3790000	NA	-1.90183661
Patient 11	pi	3800000	NA	7.9769e-05
Patient 11	theta	3800000	NA	0.00011123
Patient 11	td	3800000	NA	-0.761976395
Patient 11	pi	3810000	7.9399e-05	7.1923e-05
Patient 11	theta	3810000	0.000154938	0.000101865
Patient 11	td	3810000	-1.361110601	-0.797003577
Patient 11	pi	3820000	8.016e-05	6.5556e-05
Patient 11	theta	3820000	0.000162375	9.3071e-05
Patient 11	td	3820000	-1.416499176	-0.800678046
Patient 11	pi	3830000	8.8442e-05	6.6414e-05
Patient 11	theta	3830000	0.000194017	9.7695e-05
Patient 11	td	3830000	-1.525706987	-0.855602191
Patient 11	pi	3840000	8.3557e-05	6.6805e-05
Patient 11	theta	3840000	0.000182581	9.9135e-05
Patient 11	td	3840000	-1.521433516	-0.87422458
Patient 11	pi	3850000	8.0692e-05	6.4252e-05
Patient 11	theta	3850000	0.000174336	9.3238e-05
Patient 11	td	3850000	-1.504891321	-0.825273853
Patient 11	pi	3860000	7.6739e-05	6.1929e-05
Patient 11	theta	3860000	0.000167376	9.1485e-05
Patient 11	td	3860000	-1.516221065	-0.865948143
Patient 11	pi	3870000	8.1309e-05	6.1884e-05
Patient 11	theta	3870000	0.000181513	8.9449e-05
Patient 11	td	3870000	-1.546312295	-0.827366717
Patient 11	pi	3880000	8.993e-05	6.6883e-05
Patient 11	theta	3880000	0.000199742	9.0206e-05
Patient 11	td	3880000	-1.538638528	-0.668265105
Patient 11	pi	3890000	9.1049e-05	7.0635e-05
Patient 11	theta	3890000	0.000200602	8.9715e-05
Patient 11	td	3890000	-1.530951838	-0.540323847
Patient 11	pi	3900000	NA	1.3488e-05
Patient 11	theta	3900000	NA	4.6622e-05
Patient 11	td	3900000	NA	-1.957118164
Patient 11	pi	3910000	3.967e-05	1.4402e-05
Patient 11	theta	3910000	0.000133237	4.986e-05
Patient 11	td	3910000	-1.970391231	-1.966207287
Patient 11	pi	3920000	9.1884e-05	1.6994e-05
Patient 11	theta	3920000	0.000281176	5.9026e-05
Patient 11	td	3920000	-1.894231235	-1.9807769
Patient 11	pi	3930000	8.6535e-05	1.5613e-05
Patient 11	theta	3930000	0.000261897	5.4544e-05
Patient 11	td	3930000	-1.88300987	-1.977756074
Patient 11	pi	3940000	8.8709e-05	1.5699e-05
Patient 11	theta	3940000	0.000267778	5.465e-05
Patient 11	td	3940000	-1.880799818	-1.979327249
Patient 11	pi	3950000	9.6849e-05	1.5488e-05
Patient 11	theta	3950000	0.000290209	5.3697e-05
Patient 11	td	3950000	-1.874636053	-1.976989233
Patient 11	pi	3960000	NA	1.4968e-05
Patient 11	theta	3960000	NA	5.1849e-05
Patient 11	td	3960000	NA	-1.969398604
Patient 11	pi	3970000	NA	1.7013e-05
Patient 11	theta	3970000	NA	5.8906e-05
Patient 11	td	3970000	NA	-1.981907466
Patient 11	pi	3980000	0.000123978	1.6148e-05
Patient 11	theta	3980000	0.000377484	5.5642e-05
Patient 11	td	3980000	-1.89098524	-1.982456206
Patient 11	pi	3990000	0.000117093	1.6155e-05
Patient 11	theta	3990000	0.000356038	5.5736e-05
Patient 11	td	3990000	-1.889677345	-1.984841078
Patient 11	pi	4000000	0.00011841	1.5717e-05
Patient 11	theta	4000000	0.000362376	5.4325e-05
Patient 11	td	4000000	-1.895795875	-1.988487732
Patient 11	pi	4010000	0.000116634	1.5413e-05
Patient 11	theta	4010000	0.000357296	5.3258e-05
Patient 11	td	4010000	-1.896674718	-1.986409173
Patient 11	pi	4020000	7.15e-05	1.4507e-05
Patient 11	theta	4020000	0.00022984	5.0024e-05
Patient 11	td	4020000	-1.939559152	-1.98235957
Patient 11	pi	4030000	6.8829e-05	1.4725e-05
Patient 11	theta	4030000	0.000220571	5.0802e-05
Patient 11	td	4030000	-1.936525548	-1.983164706
Patient 11	pi	4040000	7.8403e-05	1.3573e-05
Patient 11	theta	4040000	0.000248723	4.6879e-05
Patient 11	td	4040000	-1.92833007	-1.979653445
Patient 11	pi	4050000	7.5387e-05	1.5103e-05
Patient 11	theta	4050000	0.000241765	5.1963e-05
Patient 11	td	4050000	-1.937692532	-1.981221682
Patient 11	pi	4060000	7.1076e-05	1.5195e-05
Patient 11	theta	4060000	0.000225284	5.2298e-05
Patient 11	td	4060000	-1.927183348	-1.98109154
Patient 11	pi	4070000	6.1006e-05	1.3744e-05
Patient 11	theta	4070000	0.000192514	4.7487e-05
Patient 11	td	4070000	-1.922362734	-1.977720568
Patient 11	pi	4080000	4.1729e-05	1.402e-05
Patient 11	theta	4080000	0.000134707	4.8792e-05
Patient 11	td	4080000	-1.939573971	-1.986903944
Patient 11	pi	4090000	4.2175e-05	1.4582e-05
Patient 11	theta	4090000	0.00013657	5.0807e-05
Patient 11	td	4090000	-1.943109669	-1.992380131
Patient 11	pi	4100000	2.9522e-05	1.5383e-05
Patient 11	theta	4100000	9.5569e-05	5.3653e-05
Patient 11	td	4100000	-1.937034719	-1.994833811
Patient 11	pi	4110000	3.3789e-05	1.4436e-05
Patient 11	theta	4110000	0.000109203	5.0302e-05
Patient 11	td	4110000	-1.936902011	-1.99199195
Patient 11	pi	4120000	3.6893e-05	1.4574e-05
Patient 11	theta	4120000	0.000119856	5.0814e-05
Patient 11	td	4120000	-1.943393584	-1.994370031
Patient 11	pi	4130000	3.7177e-05	1.4397e-05
Patient 11	theta	4130000	0.00012012	5.0212e-05
Patient 11	td	4130000	-1.938966068	-1.995340148
Patient 11	pi	4140000	2.7311e-05	1.4926e-05
Patient 11	theta	4140000	9.1623e-05	5.208e-05
Patient 11	td	4140000	-1.971177372	-1.996387496
Patient 11	pi	4150000	2.7056e-05	1.3362e-05
Patient 11	theta	4150000	9.0931e-05	4.7136e-05
Patient 11	td	4150000	-1.973220371	-2.0023933
Patient 11	pi	4160000	2.3102e-05	1.3404e-05
Patient 11	theta	4160000	7.8905e-05	4.743e-05
Patient 11	td	4160000	-1.983839406	-2.00572827
Patient 11	pi	4170000	2.6493e-05	1.4022e-05
Patient 11	theta	4170000	9.0897e-05	4.9472e-05
Patient 11	td	4170000	-1.989801182	-2.002158346
Patient 11	pi	4180000	3.9217e-05	1.5236e-05
Patient 11	theta	4180000	0.000132337	5.362e-05
Patient 11	td	4180000	-1.97952532	-2.004676213
Patient 11	pi	4190000	3.8429e-05	1.4255e-05
Patient 11	theta	4190000	0.000129662	5.0002e-05
Patient 11	td	4190000	-1.979260223	-2.000624598
Patient 11	pi	4200000	4.3022e-05	1.3815e-05
Patient 11	theta	4200000	0.000145623	4.8442e-05
Patient 11	td	4200000	-1.98239993	-1.99857689
Patient 11	pi	4210000	3.9571e-05	1.521e-05
Patient 11	theta	4210000	0.000134402	5.3221e-05
Patient 11	td	4210000	-1.984885544	-1.999309773
Patient 11	pi	4220000	3.983e-05	1.3927e-05
Patient 11	theta	4220000	0.000136078	4.8683e-05
Patient 11	td	4220000	-1.989028565	-1.995327542
Patient 11	pi	4230000	3.8357e-05	1.4877e-05
Patient 11	theta	4230000	0.000131838	5.2035e-05
Patient 11	td	4230000	-1.994378451	-1.997246551
Patient 11	pi	4240000	4.1921e-05	1.5332e-05
Patient 11	theta	4240000	0.000129777	5.3644e-05
Patient 11	td	4240000	-1.901578023	-1.998302054
Patient 11	pi	4250000	4.0091e-05	1.6146e-05
Patient 11	theta	4250000	0.000123586	5.6387e-05
Patient 11	td	4250000	-1.896896625	-1.999244797
Patient 11	pi	4260000	4.4351e-05	1.5254e-05
Patient 11	theta	4260000	0.000136697	5.3218e-05
Patient 11	td	4260000	-1.898303834	-1.996654192
Patient 11	pi	4270000	4.244e-05	1.4454e-05
Patient 11	theta	4270000	0.000129637	5.0383e-05
Patient 11	td	4270000	-1.888843255	-1.992635931
Patient 11	pi	4280000	2.9356e-05	1.3647e-05
Patient 11	theta	4280000	8.6753e-05	4.7377e-05
Patient 11	td	4280000	-1.84524541	-1.984990022
Patient 11	pi	4290000	3.2867e-05	1.5136e-05
Patient 11	theta	4290000	9.9544e-05	5.2792e-05
Patient 11	td	4290000	-1.87166901	-1.992675236
Patient 11	pi	4300000	3.1445e-05	1.565e-05
Patient 11	theta	4300000	9.5576e-05	5.4618e-05
Patient 11	td	4300000	-1.879645446	-1.993925399
Patient 11	pi	4310000	3.1911e-05	1.4699e-05
Patient 11	theta	4310000	9.6223e-05	5.1399e-05
Patient 11	td	4310000	-1.871909986	-1.993149619
Patient 11	pi	4320000	3.4342e-05	1.6653e-05
Patient 11	theta	4320000	0.000101765	5.801e-05
Patient 11	td	4320000	-1.857990922	-1.99441001
Patient 11	pi	4330000	4.3055e-05	1.6945e-05
Patient 11	theta	4330000	0.000130489	5.8893e-05
Patient 11	td	4330000	-1.883819361	-1.990145219
Patient 11	pi	4340000	4.604e-05	1.5585e-05
Patient 11	theta	4340000	0.000151079	5.4077e-05
Patient 11	td	4340000	-1.956513868	-1.98653587
Patient 11	pi	4350000	5.3038e-05	1.5239e-05
Patient 11	theta	4350000	0.000175111	5.2836e-05
Patient 11	td	4350000	-1.961979607	-1.988035688
Patient 11	pi	4360000	5.0662e-05	1.6108e-05
Patient 11	theta	4360000	0.000167097	5.593e-05
Patient 11	td	4360000	-1.961380408	-1.991450551
Patient 11	pi	4370000	5.2222e-05	1.6668e-05
Patient 11	theta	4370000	0.000171667	5.7982e-05
Patient 11	td	4370000	-1.958632688	-1.992131268
Patient 14	pi	50000	0.000128002	1.4293e-05
Patient 14	theta	50000	0.000386851	5.0141e-05
Patient 14	td	50000	-1.88567126	-1.999157246
Patient 14	pi	60000	8.9694e-05	1.3826e-05
Patient 14	theta	60000	0.000271605	4.8475e-05
Patient 14	td	60000	-1.886192219	-1.993836231
Patient 14	pi	70000	7.95e-05	1.3522e-05
Patient 14	theta	70000	0.000237855	4.7404e-05
Patient 14	td	70000	-1.873947444	-1.995964141
Patient 14	pi	80000	7.8635e-05	1.2543e-05
Patient 14	theta	80000	0.000234676	4.4089e-05
Patient 14	td	80000	-1.871715669	-1.996542284
Patient 14	pi	90000	7.9369e-05	1.2971e-05
Patient 14	theta	90000	0.000237295	4.56e-05
Patient 14	td	90000	-1.873657078	-1.997401312
Patient 14	pi	100000	7.8425e-05	1.1976e-05
Patient 14	theta	100000	0.000235639	4.2072e-05
Patient 14	td	100000	-1.878798079	-1.992093365
Patient 14	pi	110000	4.8698e-05	1.036e-05
Patient 14	theta	110000	0.000149097	3.6505e-05
Patient 14	td	110000	-1.896790573	-1.986819009
Patient 14	pi	120000	4.0932e-05	1.1211e-05
Patient 14	theta	120000	0.000124484	3.9513e-05
Patient 14	td	120000	-1.890985581	-1.993617041
Patient 14	pi	130000	2.2662e-05	1.1325e-05
Patient 14	theta	130000	7.821e-05	3.9913e-05
Patient 14	td	130000	-1.993470269	-1.993279725
Patient 14	pi	140000	2.7669e-05	1.0681e-05
Patient 14	theta	140000	9.4808e-05	3.7791e-05
Patient 14	td	140000	-1.989774593	-1.992020529
Patient 14	pi	150000	3.0967e-05	1.0485e-05
Patient 14	theta	150000	0.000106543	3.7092e-05
Patient 14	td	150000	-1.994984245	-1.990874824
Patient 14	pi	160000	2.86e-05	1.0678e-05
Patient 14	theta	160000	9.9399e-05	3.7622e-05
Patient 14	td	160000	-2.002090986	-1.987944241
Patient 14	pi	170000	3.2631e-05	1.1076e-05
Patient 14	theta	170000	0.000111092	3.903e-05
Patient 14	td	170000	-1.985921631	-1.989538593
Patient 14	pi	180000	3.363e-05	1.1783e-05
Patient 14	theta	180000	0.000114926	4.1529e-05
Patient 14	td	180000	-1.988965786	-1.992011102
Patient 14	pi	190000	3.7137e-05	1.2779e-05
Patient 14	theta	190000	0.000126926	4.4901e-05
Patient 14	td	190000	-1.990474443	-1.99270901
Patient 14	pi	200000	4.5115e-05	1.2734e-05
Patient 14	theta	200000	0.00015308	4.4746e-05
Patient 14	td	200000	-1.985216032	-1.99115015
Patient 14	pi	210000	6.433e-05	1.4423e-05
Patient 14	theta	210000	0.000211327	5.0731e-05
Patient 14	td	210000	-1.958757952	-1.998062369
Patient 14	pi	220000	6.5488e-05	1.2792e-05
Patient 14	theta	220000	0.0002154	4.4957e-05
Patient 14	td	220000	-1.959776297	-1.992003699
Patient 14	pi	230000	6.6787e-05	1.3273e-05
Patient 14	theta	230000	0.00022009	4.6665e-05
Patient 14	td	230000	-1.961536814	-1.99416324
Patient 14	pi	240000	6.3707e-05	1.4125e-05
Patient 14	theta	240000	0.000210197	4.9687e-05
Patient 14	td	240000	-1.961974731	-2.000164
Patient 14	pi	250000	8.7535e-05	1.4177e-05
Patient 14	theta	250000	0.000282328	4.9878e-05
Patient 14	td	250000	-1.94338217	-2.000155387
Patient 14	pi	260000	9.2444e-05	1.5417e-05
Patient 14	theta	260000	0.000298893	5.4402e-05
Patient 14	td	260000	-1.945602856	-2.005476211
Patient 14	pi	270000	8.9671e-05	1.5169e-05
Patient 14	theta	270000	0.000291215	5.3527e-05
Patient 14	td	270000	-1.949469588	-2.004645373
Patient 14	pi	280000	9.313e-05	1.6044e-05
Patient 14	theta	280000	0.000300736	5.6624e-05
Patient 14	td	280000	-1.944721469	-2.006778765
Patient 14	pi	290000	0.0001455	5.8267e-05
Patient 14	theta	290000	0.00034726	8.1129e-05
Patient 14	td	290000	-1.635321304	-0.76384469
Patient 14	pi	300000	0.000147149	5.8934e-05
Patient 14	theta	300000	0.000351757	8.2058e-05
Patient 14	td	300000	-1.637277486	-0.76117105
Patient 14	pi	310000	0.000127927	6.0538e-05
Patient 14	theta	310000	0.0002856	8.3015e-05
Patient 14	td	310000	-1.551857561	-0.725045002
Patient 14	pi	320000	0.000134993	6.4268e-05
Patient 14	theta	320000	0.000300338	8.7444e-05
Patient 14	td	320000	-1.547429386	-0.716932536
Patient 14	pi	330000	0.00014046	6.7387e-05
Patient 14	theta	330000	0.000308055	8.8986e-05
Patient 14	td	330000	-1.52861499	-0.662433093
Patient 14	pi	340000	0.000135493	6.6373e-05
Patient 14	theta	340000	0.000296018	8.7153e-05
Patient 14	td	340000	-1.523107086	-0.64044121
Patient 14	pi	350000	0.000103042	6.6855e-05
Patient 14	theta	350000	0.00019529	8.8036e-05
Patient 14	td	350000	-1.317079821	-0.647767366
Patient 14	pi	360000	0.000138918	6.653e-05
Patient 14	theta	360000	0.000240705	8.6105e-05
Patient 14	td	360000	-1.185815734	-0.616626372
Patient 14	pi	370000	0.000139876	6.6871e-05
Patient 14	theta	370000	0.000245319	8.7054e-05
Patient 14	td	370000	-1.205747564	-0.621063064
Patient 14	pi	380000	0.000182023	6.972e-05
Patient 14	theta	380000	0.000356974	8.3894e-05
Patient 14	td	380000	-1.375950085	-0.437508917
Patient 14	pi	390000	0.000122725	1.4062e-05
Patient 14	theta	390000	0.000324263	4.9744e-05
Patient 14	td	390000	-1.748795043	-1.989145674
Patient 14	pi	400000	0.000116664	1.2857e-05
Patient 14	theta	400000	0.000304105	4.5479e-05
Patient 14	td	400000	-1.733340251	-1.979379922
Patient 14	pi	410000	0.000114265	1.4263e-05
Patient 14	theta	410000	0.000300073	5.0466e-05
Patient 14	td	410000	-1.740066464	-1.994431762
Patient 14	pi	420000	0.000124333	1.5253e-05
Patient 14	theta	420000	0.000334618	5.3971e-05
Patient 14	td	420000	-1.766906893	-2.002166296
Patient 14	pi	430000	0.000121954	1.6106e-05
Patient 14	theta	430000	0.000330105	5.6818e-05
Patient 14	td	430000	-1.773521726	-2.002895194
Patient 14	pi	440000	0.000117796	1.5945e-05
Patient 14	theta	440000	0.000316008	5.6248e-05
Patient 14	td	440000	-1.764105936	-2.00328934
Patient 14	pi	450000	0.000123661	1.8432e-05
Patient 14	theta	450000	0.000331381	6.1369e-05
Patient 14	td	450000	-1.763475524	-1.95376666
Patient 14	pi	460000	9.3954e-05	1.7679e-05
Patient 14	theta	460000	0.000298956	5.8629e-05
Patient 14	td	460000	-1.930832828	-1.950173772
Patient 14	pi	470000	9.5107e-05	1.7688e-05
Patient 14	theta	470000	0.000301869	5.8682e-05
Patient 14	td	470000	-1.928526671	-1.950239701
Patient 14	pi	480000	0.000131215	1.8139e-05
Patient 14	theta	480000	0.000363308	6.0525e-05
Patient 14	td	480000	-1.798994977	-1.959122722
Patient 14	pi	490000	0.000120775	1.8296e-05
Patient 14	theta	490000	0.000330823	6.121e-05
Patient 14	td	490000	-1.788124372	-1.961744047
Patient 14	pi	500000	0.000115734	1.8763e-05
Patient 14	theta	500000	0.000313957	6.2806e-05
Patient 14	td	500000	-1.777835294	-1.964171604
Patient 14	pi	510000	0.000132173	1.647e-05
Patient 14	theta	510000	0.000369805	5.472e-05
Patient 14	td	510000	-1.810215476	-1.95005472
Patient 14	pi	520000	0.000118582	1.6035e-05
Patient 14	theta	520000	0.000328685	5.3218e-05
Patient 14	td	520000	-1.800594584	-1.948974913
Patient 14	pi	530000	0.000119944	1.5806e-05
Patient 14	theta	530000	0.000335021	5.2611e-05
Patient 14	td	530000	-1.808677187	-1.953385987
Patient 14	pi	540000	0.000127521	1.5549e-05
Patient 14	theta	540000	0.000358629	5.1664e-05
Patient 14	td	540000	-1.815377945	-1.952966021
Patient 14	pi	550000	0.000124367	1.2963e-05
Patient 14	theta	550000	0.000352725	4.5725e-05
Patient 14	td	550000	-1.82380892	-2.002167251
Patient 14	pi	560000	0.000147477	1.2704e-05
Patient 14	theta	560000	0.000407435	4.4954e-05
Patient 14	td	560000	-1.797274001	-2.002808686
Patient 14	pi	570000	0.000161379	1.2421e-05
Patient 14	theta	570000	0.000444335	4.3802e-05
Patient 14	td	570000	-1.793920761	-1.998907448
Patient 14	pi	580000	0.000101777	1.1986e-05
Patient 14	theta	580000	0.00031016	4.2243e-05
Patient 14	td	580000	-1.891741843	-1.987019183
Patient 14	pi	590000	0.000112064	1.1578e-05
Patient 14	theta	590000	0.000340549	4.0779e-05
Patient 14	td	590000	-1.889218161	-1.96972288
Patient 14	pi	600000	0.000124097	1.3806e-05
Patient 14	theta	600000	0.000380677	4.8661e-05
Patient 14	td	600000	-1.897797707	-1.986318892
Patient 14	pi	610000	0.000115143	1.4142e-05
Patient 14	theta	610000	0.000334427	4.985e-05
Patient 14	td	610000	-1.84623073	-1.987394218
Patient 14	pi	620000	0.000113992	1.3462e-05
Patient 14	theta	620000	0.000329811	4.7443e-05
Patient 14	td	620000	-1.84210796	-1.985426796
Patient 14	pi	630000	0.000111992	1.1835e-05
Patient 14	theta	630000	0.000319319	4.1678e-05
Patient 14	td	630000	-1.828318934	-1.966606733
Patient 14	pi	640000	0.000107881	1.2241e-05
Patient 14	theta	640000	0.00030686	4.3116e-05
Patient 14	td	640000	-1.825948825	-1.97861038
Patient 14	pi	650000	0.000102795	1.2705e-05
Patient 14	theta	650000	0.000288823	4.4759e-05
Patient 14	td	650000	-1.813269142	-1.985113582
Patient 14	pi	660000	6.8482e-05	1.2431e-05
Patient 14	theta	660000	0.000202074	4.3785e-05
Patient 14	td	660000	-1.859910532	-1.982043501
Patient 14	pi	670000	5.0675e-05	1.2499e-05
Patient 14	theta	670000	0.000156183	4.4222e-05
Patient 14	td	670000	-1.900263883	-1.986330289
Patient 14	pi	680000	4.653e-05	1.1385e-05
Patient 14	theta	680000	0.000143306	4.0286e-05
Patient 14	td	680000	-1.899377916	-1.985219638
Patient 14	pi	690000	9.9993e-05	1.1557e-05
Patient 14	theta	690000	0.00030257	4.0896e-05
Patient 14	td	690000	-1.885939287	-1.994147269
Patient 14	pi	700000	0.000107905	9.693e-06
Patient 14	theta	700000	0.000329181	3.4299e-05
Patient 14	td	700000	-1.893820582	-1.97837235
Patient 14	pi	710000	0.000103064	1.0576e-05
Patient 14	theta	710000	0.000324628	3.7424e-05
Patient 14	td	710000	-1.922468558	-1.98656201
Patient 14	pi	720000	0.000266167	1.0951e-05
Patient 14	theta	720000	0.000740507	3.8752e-05
Patient 14	td	720000	-1.8044591	-1.993002755
Patient 14	pi	730000	0.000262692	1.0845e-05
Patient 14	theta	730000	0.000736675	3.8377e-05
Patient 14	td	730000	-1.812540878	-1.994295452
Patient 14	pi	740000	0.000530931	1.1302e-05
Patient 14	theta	740000	0.001283709	3.9991e-05
Patient 14	td	740000	-1.652168466	-1.995840548
Patient 14	pi	750000	0.000542956	1.0832e-05
Patient 14	theta	750000	0.001322289	3.8326e-05
Patient 14	td	750000	-1.660547315	-1.993103014
Patient 14	pi	760000	0.000626496	1.266e-05
Patient 14	theta	760000	0.001521451	4.4788e-05
Patient 14	td	760000	-1.657415696	-2.001685902
Patient 14	pi	770000	0.00065397	1.2287e-05
Patient 14	theta	770000	0.001616621	4.3467e-05
Patient 14	td	770000	-1.6777892	-1.997760327
Patient 14	pi	780000	0.000660402	1.3784e-05
Patient 14	theta	780000	0.001645679	4.876e-05
Patient 14	td	780000	-1.686876832	-2.003752266
Patient 14	pi	790000	0.000649091	1.4038e-05
Patient 14	theta	790000	0.00158977	4.9656e-05
Patient 14	td	790000	-1.667065661	-2.001421175
Patient 14	pi	800000	0.00064617	1.4361e-05
Patient 14	theta	800000	0.001574964	5.0799e-05
Patient 14	td	800000	-1.661528378	-2.001720905
Patient 14	pi	810000	0.000643181	1.3353e-05
Patient 14	theta	810000	0.001567035	4.7216e-05
Patient 14	td	810000	-1.661119167	-1.998495497
Patient 14	pi	820000	0.000491455	1.331e-05
Patient 14	theta	820000	0.001180982	4.7063e-05
Patient 14	td	820000	-1.644880698	-1.993337913
Patient 14	pi	830000	0.000487705	1.4178e-05
Patient 14	theta	830000	0.001168868	5.0137e-05
Patient 14	td	830000	-1.641734567	-1.994838762
Patient 14	pi	840000	0.000228729	2.0465e-05
Patient 14	theta	840000	0.0006421	5.5329e-05
Patient 14	td	840000	-1.813818122	-1.74113819
Patient 14	pi	850000	0.000299301	2.0672e-05
Patient 14	theta	850000	0.000712191	5.5724e-05
Patient 14	td	850000	-1.63299086	-1.73704075
Patient 14	pi	860000	0.000197548	1.8585e-05
Patient 14	theta	860000	0.000476072	4.816e-05
Patient 14	td	860000	-1.64738519	-1.682315689
Patient 14	pi	870000	0.000160845	1.8215e-05
Patient 14	theta	870000	0.000357742	4.6825e-05
Patient 14	td	870000	-1.550068446	-1.674494652
Patient 14	pi	880000	0.000142601	1.7951e-05
Patient 14	theta	880000	0.000295852	4.4809e-05
Patient 14	td	880000	-1.457905169	-1.608950589
Patient 14	pi	890000	0.00013654	1.6891e-05
Patient 14	theta	890000	0.00028714	4.2164e-05
Patient 14	td	890000	-1.476149213	-1.605310715
Patient 14	pi	900000	0.000124859	1.6757e-05
Patient 14	theta	900000	0.000258846	4.2621e-05
Patient 14	td	900000	-1.456685011	-1.664846241
Patient 14	pi	910000	0.000156507	1.7135e-05
Patient 14	theta	910000	0.000350678	4.3969e-05
Patient 14	td	910000	-1.558716828	-1.684371086
Patient 14	pi	920000	0.000162966	1.7194e-05
Patient 14	theta	920000	0.000365741	4.3741e-05
Patient 14	td	920000	-1.561153825	-1.674877812
Patient 14	pi	930000	0.000161411	1.9655e-05
